school_code,school_name,province,district,Sector,school_location,school_status,school_settings,perc_with_50andplus,on_grid_electricity,has_internet,has_computer_access,avg_classroom_size_2024_25,double_shift,Leadership_marks_avg,Num_leader_records
351108,GS MPARA,West,Ngororero,NGORORERO,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,58.33333206176758,1.0,1,1.0,58.0,0.0,65.79794325641186,2.0
351109,EP NGANZO,West,Ngororero,NGORORERO,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,71.59532928466797,,1,0.0,58.0,1.0,51.1419286381879,1.0
351110,EP NYANGE P,West,Ngororero,NGORORERO,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,60.2649040222168,1.0,1,0.0,58.0,0.0,62.97341991341992,1.0
351112,EP RUHUNGA P,West,Ngororero,NGORORERO,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,64.63414764404297,1.0,1,0.0,58.0,1.0,68.3179365079365,1.0
351113,SAINT  NICOLAS,West,Ngororero,NGORORERO,RURAL,PRIVATE,Preprimary + Primary,100.0,1.0,1,0.0,32.0,0.0,,
351114,EP TURAMIGINA,,,,,,,71.42857360839844,,0,,,,,
351115,GS RUHUNGA C,West,Ngororero,NGORORERO,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,34.57760238647461,1.0,1,1.0,58.0,0.0,62.8974134558819,2.0
351116,EP KAZABE,,,,,,,49.01099014282227,,0,,,,64.8406063643451,1.0
351119,Wisdom School Ngororero,West,Ngororero,NGORORERO,RURAL,PRIVATE,Preprimary + Primary,97.56097412109375,1.0,1,0.0,32.0,0.0,,
351201,GASEKE,West,Ngororero,NYANGE,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,68.9189224243164,1.0,1,0.0,58.0,0.0,,
351202,GS KIGALI,West,Ngororero,NYANGE,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,70.63953399658203,1.0,1,0.0,58.0,0.0,69.66864580074184,2.0
351204,NYANGE A,West,Ngororero,NYANGE,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,43.15352630615234,1.0,1,0.0,58.0,0.0,69.25798644291235,2.0
351205,VUGANYANA,West,Ngororero,NYANGE,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,92.39130401611328,1.0,1,0.0,58.0,0.0,70.54664348233955,2.0
351208,GIKO,,,,,,,59.68992233276367,,0,,,,,
351209,KABAGA,,,,,,,65.60509490966797,,0,,,,47.3634482758621,1.0
351210,NYANGE B PRIMARY SCHOOL,West,Ngororero,NYANGE,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,74.7514877319336,1.0,1,0.0,58.0,1.0,,
351211,RUGANDA,,,,,,,66.66667175292969,,0,,,,61.8437553832903,1.0
351212,VUNGU,West,Ngororero,NYANGE,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,66.81614685058594,,1,1.0,58.0,0.0,61.13307846453056,2.0
351215,EP RUNYINYA,West,Ngororero,NYANGE,RURAL,PUBLIC,Preprimary + Primary,45.83333587646484,1.0,1,0.0,64.0,0.0,69.4239005847953,1.0
351301,C S BIBUNGO,West,Ngororero,SOVU,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,63.44086074829102,1.0,1,0.0,58.0,1.0,57.1559523809524,1.0
351302,CS GIHONGA,,,,,,,68.73065185546875,,0,,,,67.6964341085271,1.0
351303,GS GISAKAVU,,,,,,,52.38095474243164,,0,,,,72.025229575448,2.0
351304,CS MWUMBA A,West,Ngororero,SOVU,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,80.24691009521484,1.0,1,0.0,58.0,0.0,71.5925396825397,1.0
351305,CS MWUMBA B,West,Ngororero,SOVU,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,60.48387145996094,,1,0.0,58.0,1.0,,
351306,CS NYAMPINGIRA,,,,,,,59.17431259155273,,0,,,,,
351307,GS NYARWUMBA,,,,,,,58.07743835449219,,0,,,,70.31462670471295,2.0
351309,GS MAHEMBE,West,Ngororero,SOVU,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,61.19873428344727,1.0,1,0.0,58.0,1.0,64.73466743798525,2.0
351310,GS MUGEGA,West,Ngororero,SOVU,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + TVET,77.22772216796875,1.0,1,1.0,58.0,0.0,65.3105089222608,2.0
351311,EP NYABIPFURA,West,Ngororero,SOVU,RURAL,PUBLIC,Preprimary + Primary,80.07246398925781,1.0,1,0.0,64.0,1.0,71.7663605930177,1.0
351312,EP MUBANO,West,Ngororero,SOVU,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,61.38211441040039,,1,0.0,58.0,0.0,,
351313,EP SANZARE,,,,,,,74.19355010986328,,0,,,,71.7548431372549,1.0
360103,GS BUGARAMA CITE,West,Rusizi,Bugarama,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,56.32184219360352,1.0,1,0.0,58.0,0.0,74.49917582016596,2.0
360105,EP MIHABURA,West,Rusizi,Bugarama,URBAN,GOVERNMENT_AIDED,Preprimary + Primary,39.83208847045898,1.0,1,0.0,58.0,0.0,79.6693396226415,1.0
360106,EP RYANKANA,West,Rusizi,Bugarama,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,46.19665908813477,1.0,1,0.0,58.0,0.0,79.8093928172574,1.0
360109,GS SAINT PAUL MUKO,West,Rusizi,Bugarama,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,60.38544082641602,1.0,1,1.0,58.0,0.0,81.06089508498636,2.0
360113,GS KIBANGIRA,West,Rusizi,Bugarama,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,42.37288284301758,1.0,1,1.0,58.0,1.0,76.33511590364054,2.0
360116,GS PERA,West,Rusizi,Bugarama,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,63.92156982421875,1.0,1,1.0,64.0,0.0,79.1287160067322,1.0
360201,EP BAYUMBA,,,,,,,68.83116912841797,,0,,,,84.0587002096436,1.0
360202,EP BISENGO,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,44.24242401123047,1.0,1,0.0,58.0,0.0,82.5203953279425,1.0
360203,GS GISOVU,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,33.33333587646484,,1,0.0,58.0,1.0,70.4580262454121,1.0
360204,GS NYAMIHANDA,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,25.83333206176758,1.0,1,1.0,58.0,0.0,80.1007686932215,1.0
360205,GS NYARUTEJA,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,35.76158905029297,1.0,1,1.0,58.0,1.0,69.82074385130645,2.0
360206,GS RUGERA,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,40.0,1.0,1,0.0,58.0,0.0,84.5464585205151,1.0
360207,EP RUGETE,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,62.96295928955078,,1,0.0,58.0,0.0,73.1966981132075,1.0
360208,GS GASUMO,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,13.72549057006836,1.0,1,0.0,58.0,0.0,82.1867603460926,2.0
360210,GS SAINTE MARIE REINE NYABITIMBOTSS,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary + TVET,51.74603271484375,1.0,1,0.0,58.0,0.0,85.25379246751865,2.0
360212,GSMuramba,West,Rusizi,Butare,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,47.59358215332031,1.0,1,1.0,58.0,0.0,75.91489260991361,2.0
360213,EP Nyakibanda,,,,,,,17.30769348144531,,0,,,,78.9611635220126,1.0
360301,EP BWEYEYE B,,,,,,,63.71681594848633,,0,,,,82.4502734093946,1.0
360302,GS BWEYEYE RI,West,Rusizi,Bweyeye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,54.63483428955078,1.0,0,1.0,58.0,0.0,85.16065253614204,2.0
360303,GS NYABIGOMA,West,Rusizi,Bweyeye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,55.79936981201172,1.0,1,1.0,58.0,0.0,81.6248427672956,1.0
360306,EP RUNYOVU,West,Rusizi,Bweyeye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,50.30303192138672,1.0,1,0.0,58.0,1.0,79.5198113207547,1.0
360307,GS BWEYEYE,West,Rusizi,Bweyeye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,47.41379165649414,1.0,1,1.0,58.0,0.0,83.06283719558475,2.0
360308,GS RASANO  TSS,West,Rusizi,Bweyeye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,46.88581085205078,1.0,1,1.0,58.0,0.0,82.627358490566,1.0
360309,EP NYAMUZI,,,,,,,40.86538696289062,,0,,,,59.5312418300654,1.0
360311,EP NYABIGOMA,West,Rusizi,Bweyeye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,51.29151153564453,1.0,1,0.0,58.0,0.0,79.9026544580096,1.0
360403,GS BUHOKORO,West,Rusizi,Gashonga,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,35.0427360534668,1.0,1,0.0,58.0,0.0,69.9609712042051,2.0
360404,GS GASHONGA CATHOLIQUE,,,,,,,58.3425407409668,,0,,,,72.4279958245273,1.0
360405,EP GASHONGA PROTESTANT,West,Rusizi,Gashonga,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,66.2576675415039,1.0,1,0.0,58.0,0.0,75.6089656095276,1.0
360407,GS MUKIMBAGIRO,,,,,,,62.24677658081055,,0,,,,76.9275910699694,1.0
360409,GS SAINT FRANCOIS DâASSISE DE GISAGARA,West,Rusizi,Gashonga,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,79.90049743652344,1.0,1,0.0,58.0,0.0,81.4678851615443,1.0
360410,GS MIBILIZI,West,Rusizi,Gashonga,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,55.2884635925293,1.0,1,1.0,58.0,0.0,75.778897976023,1.0
360411,GS MUREHE,,,,,,,51.19047927856445,,0,,,,81.13743882744586,2.0
360417,EP Munyinya,,,,,,,48.64865112304688,,0,,,,70.181248992098,1.0
360418,EP Kamonyi,West,Rusizi,Gashonga,RURAL,PUBLIC,Preprimary + Primary,44.56521987915039,1.0,1,0.0,64.0,1.0,63.9860359128612,1.0
360502,EP ISHA,,,,,,,33.33333587646484,,0,,,,79.5702618706094,1.0
360503,EP NTURA CATHOLIQUE,West,Rusizi,Giheke,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,39.82300567626953,,1,0.0,58.0,1.0,,
360504,GIHEKE,West,Rusizi,Giheke,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,63.27433776855469,1.0,0,1.0,58.0,0.0,80.0870308738931,1.0
360505,GS MUNYOVE,West,Rusizi,Giheke,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,74.9469223022461,1.0,1,0.0,58.0,0.0,76.57737825388901,2.0
360507,NTURA PROTESTANT,West,Rusizi,Giheke,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,67.82608795166016,1.0,1,0.0,58.0,0.0,74.04877545750185,2.0
360508,EP Kigenge,West,Rusizi,Giheke,RURAL,PUBLIC,Preprimary + Primary,74.59954071044922,1.0,1,0.0,64.0,0.0,,
360509,EP Rwega,West,Rusizi,Giheke,RURAL,PUBLIC,Preprimary + Primary,42.20779418945312,1.0,1,0.0,64.0,0.0,81.6448113207547,1.0
360602,EP KAMEMBE ADVENTISTE,West,Rusizi,Gihundwe,URBAN,GOVERNMENT_AIDED,Primary,51.34575271606445,1.0,1,0.0,58.0,0.0,81.3915094339623,1.0
360603,EP NYAGATARE,West,Rusizi,Gihundwe,URBAN,GOVERNMENT_AIDED,Primary,56.37393569946289,1.0,1,0.0,58.0,0.0,83.043262315308,1.0
360606,GS KAMEMBE PRESBYTERIEN,West,Rusizi,Gihundwe,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,57.82122802734375,1.0,1,0.0,58.0,0.0,82.28939424060604,2.0
360607,GS MUHARI,West,Rusizi,Gihundwe,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,72.6591796875,1.0,0,1.0,64.0,0.0,83.4671514675052,2.0
360609,EP GIHAYA,West,Rusizi,Gihundwe,RURAL,PUBLIC,Preprimary + Primary,50.55555725097656,,1,0.0,64.0,0.0,79.5884696016772,1.0
360610,GS ST BRUNO GIHUNDWE A,,,,,,,45.9522705078125,,0,,,,87.12098557510666,2.0
360613,GS RWAHI,West,Rusizi,Gihundwe,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,69.39024353027344,1.0,1,1.0,58.0,0.0,86.2481794107911,1.0
360614,GS SHAGASHA,West,Rusizi,Gihundwe,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,46.03313064575195,1.0,1,1.0,64.0,0.0,84.66567543509365,2.0
360617,EP KAGARA,,,,,,,57.02479553222656,,0,,,,77.9383333333333,1.0
360701,GS GIKUNDAMVURA,West,Rusizi,Gikundamvura,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,30.90128898620605,1.0,1,0.0,58.0,0.0,80.0164304596049,1.0
360702,EP MUBERA,,,,,,,58.82353210449219,,0,,,,81.6221698113208,1.0
360703,MUBUGA,,,,,,,52.14286041259766,,0,,,,75.017938200711,1.0
360706,GS MWEGERA,West,Rusizi,Gikundamvura,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,60.00000381469727,1.0,0,1.0,58.0,0.0,78.9538542170618,1.0
360707,GS NYABIHANGA  TSS,West,Rusizi,Gikundamvura,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + TVET,45.26316070556641,1.0,1,1.0,58.0,0.0,83.9860683658131,1.0
360708,GS URUMULI,West,Rusizi,Gikundamvura,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,65.23297119140625,1.0,1,0.0,58.0,0.0,82.8555031446541,1.0
360709,EP BWIZA,West,Rusizi,Gikundamvura,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,30.44355010986328,,1,0.0,58.0,0.0,80.4198113207547,1.0
360711,EP MUTONGA,West,Rusizi,Gikundamvura,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,21.48148155212402,1.0,1,0.0,58.0,0.0,,
360801,EP GITAMBI ST JOSEPH,West,Rusizi,Gitambi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,39.79591751098633,1.0,1,0.0,58.0,1.0,,
360802,GS HANGABASHI,West,Rusizi,Gitambi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,27.87610626220703,1.0,1,1.0,58.0,1.0,76.0103545317265,1.0
360803,GS KABOZA,West,Rusizi,Gitambi,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level + General upper secondary,52.86782836914062,1.0,1,1.0,64.0,0.0,83.3582884927109,1.0
360804,GS MASHESHA,West,Rusizi,Gitambi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary + TVET,58.77342224121094,1.0,1,0.0,58.0,0.0,75.41644874062125,2.0
360806,EP NYAMPANGA,West,Rusizi,Gitambi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,15.53398036956787,1.0,1,0.0,58.0,0.0,80.2484759490955,1.0
360807,NYANTABA,West,Rusizi,Gitambi,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,41.75257873535156,1.0,1,0.0,58.0,0.0,80.8367699910153,1.0
360808,EP INDATWA,West,Rusizi,Gitambi,RURAL,PUBLIC,Preprimary + Primary,46.45390319824219,1.0,1,0.0,64.0,0.0,76.2139558031068,1.0
360903,GS ST JEAN BOSCO CYANGUGU,West,Rusizi,Kamembe,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,43.64508438110352,1.0,1,1.0,58.0,0.0,82.1412919845902,2.0
360904,EDEN,,,,,,,94.61400604248047,,0,,,,,
360908,GS ISLAMIQUE KAMEMBE,West,Rusizi,Kamembe,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,68.36616516113281,1.0,1,1.0,58.0,0.0,77.6560044893378,1.0
360911,UPEEC,West,Rusizi,Kamembe,URBAN,PRIVATE,Preprimary + Primary,98.57142639160156,1.0,1,1.0,32.0,0.0,,
360917,EP RUHIMBI,West,Rusizi,Kamembe,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,78.66108703613281,1.0,1,0.0,58.0,0.0,75.6906890894175,1.0
361002,EP BUSASAMANA,,,,,,,70.87845611572266,,0,,,,76.287269533955,1.0
361003,GS SHARA,West,Rusizi,Muganza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,68.09881591796875,1.0,1,1.0,58.0,1.0,76.4487538464558,2.0
361005,GS GAKENKE,West,Rusizi,Muganza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,55.49645233154297,1.0,1,1.0,58.0,0.0,74.50653106631255,2.0
361006,GS MUGANZA A,West,Rusizi,Muganza,RURAL,GOVERNMENT_AIDED,Primary + Ordinal Level + General upper secondary,59.11602401733398,1.0,1,1.0,58.0,0.0,83.2002089546549,2.0
361007,GS MURIRA,West,Rusizi,Muganza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,60.58536911010742,1.0,1,0.0,58.0,0.0,,
361012,EDUCATEUR,West,Rusizi,Muganza,RURAL,PRIVATE,Preprimary + Primary,97.2549057006836,1.0,1,0.0,32.0,0.0,,
361013,GS Saint Francois de Sales de Muganza,West,Rusizi,Muganza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,55.04587173461914,1.0,1,0.0,58.0,0.0,79.1918370020964,1.0
361014,EP GISOZI,West,Rusizi,Muganza,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,38.99848175048828,1.0,1,0.0,58.0,0.0,69.618003894043,1.0
361016,EP GAKONI,West,Rusizi,Muganza,RURAL,PUBLIC,Preprimary + Primary,57.38007354736328,1.0,1,0.0,64.0,0.0,,
361101,CYETE,West,Rusizi,Mururu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,34.63687133789062,1.0,1,0.0,58.0,0.0,75.6596270124572,1.0
361102,GS CYIRABYO  TSS,West,Rusizi,Mururu,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + TVET,58.51601791381836,1.0,1,0.0,58.0,0.0,75.9918920527411,1.0
361103,MUTIMASI,,,,,,,56.25,,0,,,,75.1415836556115,1.0
361104,EP WINTEKO,,,,,,,55.58086776733398,,0,,,,77.3268126942818,1.0
361105,GS MUTONGO,West,Rusizi,Mururu,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,40.0,1.0,1,1.0,58.0,0.0,75.66139738910141,2.0
361107,MURURU,West,Rusizi,Mururu,URBAN,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,53.86740493774414,1.0,1,1.0,58.0,0.0,74.1280352303523,1.0
361109,GS NYAKANYINYA,West,Rusizi,Mururu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,54.77032089233398,1.0,1,1.0,58.0,0.0,83.8035202655486,2.0
361111,ECPS,,,,,,,98.96907043457031,,0,,,,,
361112,GS KARAMBI,,,,,,,55.15021514892578,,0,,,,79.8345562775205,2.0
361203,GS Ste Therese de l'Enfant Jesus CYIBUMBA TSS,West,Rusizi,Nkanka,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + TVET,64.70588684082031,1.0,1,1.0,58.0,0.0,80.53057622615421,2.0
361206,GS SAINT BONAVENTURE  NKANKA,West,Rusizi,Nkanka,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,48.99919891357422,1.0,1,1.0,58.0,0.0,83.1074241164861,2.0
361207,E P RUGABANO,West,Rusizi,Nkanka,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,43.17548751831055,1.0,1,0.0,58.0,0.0,42.5524707996406,1.0
361208,E P RUGARAGARA,West,Rusizi,Nkanka,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,54.30711364746094,1.0,1,0.0,58.0,1.0,77.0579923277255,1.0
361210,GS RUSUNYU,West,Rusizi,Nkanka,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,36.49754333496094,1.0,1,0.0,58.0,0.0,78.2413421409863,1.0
361213,EP GITWA,,,,,,,55.28455352783203,,0,,,,75.3427526692994,1.0
361301,EP NKOMBO,West,Rusizi,Nkombo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,66.66667175292969,1.0,0,1.0,58.0,0.0,,
361302,GS BUGUMIRA,West,Rusizi,Nkombo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,62.17733001708984,1.0,0,1.0,58.0,0.0,78.101488551609,1.0
361303,GS ISHYWA,,,,,,,29.45736312866211,,0,,,,76.3901627830144,1.0
361307,EAR BUGUMIRA FOUNDATION,West,Rusizi,Nkombo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,36.73469543457031,1.0,1,1.0,58.0,0.0,76.2480096640589,1.0
361308,GS NKOMBO FOUNDATION SCHOOL,West,Rusizi,Nkombo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,68.96551513671875,1.0,1,0.0,58.0,0.0,75.4008314975163,1.0
361309,EP ISHWA PROTESTANT,West,Rusizi,Nkombo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,52.11267471313477,1.0,1,0.0,58.0,0.0,,
361402,EP GAHATI,West,Rusizi,Nkungu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,69.39393615722656,1.0,1,0.0,58.0,0.0,79.8511493601295,1.0
361403,GS NYARUSHISHI,West,Rusizi,Nkungu,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,61.82336044311523,1.0,1,1.0,64.0,0.0,79.70055411909235,2.0
361404,EP RUBONA,West,Rusizi,Nkungu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,62.63736343383789,1.0,1,0.0,58.0,0.0,77.5353418543315,1.0
361409,GS NKUNGU,West,Rusizi,Nkungu,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,67.59906768798828,1.0,1,1.0,64.0,0.0,79.7870669861236,1.0
361411,GS MATARE,West,Rusizi,Nkungu,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,71.49425506591797,1.0,1,1.0,58.0,0.0,79.7698953694254,2.0
361416,EP Mukenke,West,Rusizi,Nkungu,RURAL,PUBLIC,Preprimary + Primary,47.10144805908203,1.0,1,0.0,64.0,0.0,79.603965758211,1.0
361417,GS Cyivugiza,West,Rusizi,Nkungu,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level,61.33720779418945,1.0,1,0.0,64.0,0.0,72.0793817402308,1.0
361501,GS BUNYERERI,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,61.31687164306641,1.0,1,0.0,58.0,0.0,77.22985002519025,2.0
361502,GS GASEKE,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,68.09815979003906,1.0,1,1.0,58.0,0.0,59.5263971662143,1.0
361503,EP MAKOKO,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,29.41176605224609,1.0,1,0.0,58.0,0.0,71.8467312148295,1.0
361504,GS NYAKABUYE,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,60.86956405639648,1.0,1,1.0,58.0,0.0,78.01837679232355,2.0
361505,GS NYAKABWENDE,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,55.41236877441406,,1,1.0,58.0,0.0,68.8541125739674,2.0
361506,GS NYAMUBEMBE,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,59.25925827026367,1.0,1,0.0,58.0,0.0,83.2800298583317,1.0
361507,GS NYANTOMVU,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,60.71428680419922,1.0,1,1.0,58.0,0.0,68.4054635243456,2.0
361508,EP RWIMBOGO,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,64.7727279663086,1.0,1,0.0,58.0,0.0,68.5958855081497,1.0
361510,GS Kiyovu  TSS,West,Rusizi,Nyakabuye,RURAL,PUBLIC,Preprimary + Primary + Ordinal Level + TVET,56.96720886230469,1.0,1,1.0,64.0,1.0,68.88159832157609,2.0
361511,EP Gishagara,West,Rusizi,Nyakabuye,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,61.43344497680664,1.0,1,0.0,58.0,0.0,85.0647652479157,1.0
361601,GS CYATO,West,Rusizi,Nyakarenzo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,63.56340026855469,1.0,1,1.0,58.0,0.0,83.1094234898325,2.0
361602,GS NYAKARENZO,West,Rusizi,Nyakarenzo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary + TVET,76.31999969482422,1.0,1,1.0,58.0,0.0,85.54150863404004,2.0
361605,EP NYAMAGANA,West,Rusizi,Nyakarenzo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,47.82608795166016,1.0,1,0.0,58.0,1.0,83.9104488279017,1.0
361608,EP Karangiro,West,Rusizi,Nyakarenzo,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,53.77128601074219,1.0,1,0.0,58.0,0.0,79.3983586439638,1.0
361609,EP Kanoga,,,,,,,48.29932022094727,,0,,,,81.446419932269,1.0
361701,EP GITI,West,Rusizi,Nzahaha,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,46.01227188110352,1.0,1,0.0,58.0,0.0,,
361702,EP MUGURI A,West,Rusizi,Nzahaha,RURAL,GOVERNMENT_AIDED,Preprimary + Primary,73.75566101074219,1.0,1,0.0,58.0,0.0,81.4553506765771,1.0
361704,EP NYAGAHANGA,West,Rusizi,Nzahaha,RURAL,PUBLIC,Preprimary + Primary,52.21579742431641,1.0,1,0.0,64.0,0.0,76.1326770576976,1.0
361705,EP NYENJI,West,Rusizi,Nzahaha,RURAL,PUBLIC,Preprimary + Primary,54.87465286254883,1.0,1,0.0,64.0,0.0,80.3306867235474,1.0
361706,GS BUTAMBAMO,West,Rusizi,Nzahaha,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level + General upper secondary,49.10890960693359,1.0,1,0.0,58.0,0.0,70.4034051513283,1.0
361707,GS NZAHAHA,West,Rusizi,Nzahaha,RURAL,GOVERNMENT_AIDED,Preprimary + Primary + Ordinal Level,55.39567947387695,1.0,1,0.0,58.0,0.0,79.8221854780367,2.0
